,N,P,K,temperature,humidity,ph,rainfall,state,label
1195,85,77,53,26.57898101736648,78.28880874176137,5.572646719715243,104.28583444868252,Uttarakhand,banana
1196,87,74,54,27.742972698168526,80.07139326531978,5.932425901311875,91.36668602351118,Himachal Pradesh,banana
1197,86,85,53,28.017048766172653,79.86577964932324,6.226048162927864,112.5908740854972,Uttarakhand,banana
1198,85,72,50,28.011765710819468,79.86076679230095,6.4129374462519175,95.62338680938008,Jammu and Kashmir,banana
1199,80,76,53,29.70598852850542,76.48655448257875,6.4034185809195225,107.44420725472284,Himachal Pradesh,banana
1200,117,87,49,25.58479113930444,83.24647121569157,6.251035955094115,111.04807834836397,Nagaland,banana
1201,101,92,47,29.900503172248655,80.04289303190879,6.427258760918997,91.11249578865201,Uttar Pradesh,banana
1202,115,90,49,28.827307227875043,76.90231193548432,6.266943930049106,115.85689202014683,Andhra Pradesh,banana
1203,81,75,46,25.56758582635967,83.37759027898716,6.2330170576066335,113.7230293520796,Uttar Pradesh,banana
1204,105,70,52,28.219936165612168,77.2114334535094,5.5476607663666675,98.83046829188187,Andhra Pradesh,banana
1205,117,82,50,26.80119520153346,76.30709936502583,5.987393237918101,98.56196007389104,Jammu and Kashmir,banana
1206,88,71,48,29.83930901252871,80.1015021724722,6.4394531797863666,104.76240718577625,Nagaland,banana
1207,95,73,52,29.7074889772709,82.54459725698595,6.439513384960795,104.97517650369943,Himachal Pradesh,banana
1208,96,75,49,26.585406173392606,84.68884905451746,6.295028069015334,91.38668063624215,Himachal Pradesh,banana
1209,105,72,48,28.963908616097246,77.04767648769617,5.914989946870992,105.96854911753967,Jammu and Kashmir,banana
1210,86,84,53,26.198936253432862,77.18687412338483,6.476777501258993,104.04896679505364,Uttar Pradesh,banana
1211,82,72,46,25.956285289929724,82.76788323505684,6.1728615513913745,112.01212930437833,Himachal Pradesh,banana
1212,111,81,53,29.116290494591322,75.66239114002262,6.4695834005387685,109.94235129016145,Uttar Pradesh,banana
1213,102,70,45,28.771709066553722,84.45703785621583,6.200931196564427,92.07597828202948,Andhra Pradesh,banana
1214,89,74,45,26.020517886921013,78.82818268948832,5.997876789987327,110.61969194843405,Jammu and Kashmir,banana
1215,84,78,49,28.386803031701085,79.8784056230705,6.053792031476222,100.12584843737781,Jammu and Kashmir,banana
1216,106,75,48,27.51860084664203,81.5533416775975,5.956369009472608,107.6021799883228,Himachal Pradesh,banana
1217,95,94,48,27.488926243343936,79.77023250743215,6.487310038855648,115.78785229163832,Himachal Pradesh,banana
1218,81,70,50,28.609141315003612,81.53340371771272,5.718912268742934,98.16718338356577,Uttar Pradesh,banana
1219,96,79,54,27.007221877119928,78.61518287981689,5.804735772712277,95.54340525122953,Uttarakhand,banana
1220,106,94,47,27.496198816611038,80.9166771758156,6.405495062867189,98.30924209679236,Punjab,banana
1221,91,78,50,25.213763920837064,75.4131650449357,5.750629016449821,96.17795411415422,Andhra Pradesh,banana
1222,112,84,46,25.673486798942335,80.26717894060198,6.232355779778431,103.02121362093,Himachal Pradesh,banana
1223,83,72,54,27.350892805335906,76.35237363495555,5.824212954058317,107.60381253411265,Nagaland,banana
1224,84,92,54,26.690408761472774,84.20343439158694,6.114618069944382,93.40723364618005,Jammu and Kashmir,banana
1225,96,83,54,29.2527906376965,84.76178938371862,6.045156336384247,91.62570789903393,Himachal Pradesh,banana
1226,102,78,48,27.581232270453185,76.61813690820188,6.229259133931044,112.25522025591825,Himachal Pradesh,banana
1227,109,91,47,26.10054623921298,84.14749334413528,6.021658693796596,117.6916765826557,Himachal Pradesh,banana
1228,102,91,51,27.22908825065288,84.23638935001236,6.365003326058601,115.42830915109052,Uttar Pradesh,banana
1229,105,94,53,28.470099261965004,75.68112576423967,6.097205320062375,100.52736788887006,Uttar Pradesh,banana
1230,83,78,51,25.206815318980667,75.15796745685735,6.078720894774039,117.72932628790801,Uttar Pradesh,banana
1231,89,72,49,25.89772095270782,81.7790703334025,5.896898552372037,101.66255585118637,Andhra Pradesh,banana
1232,104,77,48,27.287911142794936,80.25106413249003,5.7549322023528005,101.70794195968638,Nagaland,banana
1233,107,70,53,28.615998412873903,83.36987067153515,5.8435766691393205,94.0059022548858,Himachal Pradesh,banana
1234,119,91,52,29.444293054475544,78.17312406091119,6.175885897401303,103.99373849899845,Himachal Pradesh,banana
1235,84,78,51,25.779728202776937,81.06763186561422,5.901794897991292,103.32637722719909,Uttar Pradesh,banana
1236,107,93,54,27.48159078836976,80.79477041506858,6.100054949633942,106.0733583341013,Nagaland,banana
1237,113,71,46,27.790248950845946,82.77334208800859,6.163645948490287,112.14530759138708,Jammu and Kashmir,banana
1238,100,93,51,27.996030325951196,80.77758141401301,5.773763948988898,102.40425841106939,Punjab,banana
1239,94,78,48,25.914486152420015,82.21908569755003,6.190927259866528,119.19412624550584,Uttar Pradesh,banana
1240,102,76,46,26.083431133840932,84.93009305374208,5.785665411341402,94.93915478281147,Uttarakhand,banana
1241,88,89,46,28.928420900083417,76.82912730784948,6.180416920094116,93.82431154773386,Himachal Pradesh,banana
1242,103,75,49,28.180330362375294,79.41617069187092,5.961400790495373,106.5385569819423,Uttarakhand,banana
1243,107,82,53,28.64866034801451,78.07207718936426,6.260827608389162,91.40628606156885,Uttar Pradesh,banana
1244,94,85,49,26.390512369198543,79.72692184219603,5.991573957659973,94.6249287479153,Nagaland,banana
1245,104,73,51,28.322178584277818,77.74748643029328,5.80568882321769,108.91470298225121,Andhra Pradesh,banana
1246,85,78,46,28.806638373473017,78.22974868477968,6.159837958722349,96.65988626826577,Nagaland,banana
1247,97,77,49,27.303671296806133,79.07033480108687,6.012813542601272,97.40593025291062,Jammu and Kashmir,banana
1248,92,88,54,26.334457559884346,79.49435115497224,6.054762083980981,113.619201112753,Punjab,banana
1249,86,78,54,28.365926984280783,76.11893487674277,6.469955150888924,117.92275345929211,Himachal Pradesh,banana
1250,104,85,45,28.219933937646214,79.96659551552565,6.275478075303376,94.21908494229257,Punjab,banana
1251,107,81,53,29.373469221779715,84.7052690129244,5.506746038001386,98.31334365928821,Nagaland,banana
1252,90,89,54,25.310167122361136,81.69503222281242,5.507571199855113,99.57153148457246,Andhra Pradesh,banana
1253,103,84,50,25.030849485585385,84.58934673441966,5.810292469102691,98.42454871715542,Jammu and Kashmir,banana
1254,112,70,53,25.56788046655687,84.02567328182774,6.27672170890093,95.48400055467758,Nagaland,banana
1255,101,87,49,26.41185992439231,81.05530473680855,6.4229898089991275,93.72135145151431,Andhra Pradesh,banana
1256,104,75,50,26.707397995447522,76.85697993502598,5.6863322978192965,119.51714304533279,Andhra Pradesh,banana
1257,96,83,45,25.277921739370772,77.83169526702402,6.403358995482352,108.24078971486044,Uttarakhand,banana
1258,110,79,52,26.883848710869994,79.34915441849311,6.067098192604583,102.67801451306794,Punjab,banana
1259,104,71,51,26.232049934977283,78.43159185756858,6.01125597525733,116.56510674780242,Uttarakhand,banana
1260,105,71,46,29.796674947779632,81.59716086189701,5.873273198430398,102.0055375556895,Uttarakhand,banana
1261,105,82,50,26.728337044627708,84.03238455868434,6.245797430421875,115.30010251581677,Jammu and Kashmir,banana
1262,107,94,52,27.627778783165493,80.72265798308794,5.566293360023381,112.27895875583064,Jammu and Kashmir,banana
1263,112,86,50,29.068816891744273,76.06974332106796,6.0831416518686305,98.7104680938244,Punjab,banana
1264,93,92,50,25.58610021124741,82.98546531526048,5.565958740123205,109.5419919897273,Himachal Pradesh,banana
1265,94,81,46,25.84226813761832,81.4665582174789,5.838878229832719,111.17639565091633,Jammu and Kashmir,banana
1266,119,92,46,27.252268668448774,77.31863203476065,5.731852635928558,105.45801614362227,Andhra Pradesh,banana
1267,118,79,54,28.24953695394027,79.14361976297967,5.570416178557252,115.920534346227,Uttar Pradesh,banana
1268,113,85,51,29.556395201841312,75.4052457021708,5.885419199454753,95.29750978078195,Uttarakhand,banana
1269,92,90,47,27.07107836930058,84.01036860015716,6.311724163333847,117.18383006685552,Nagaland,banana
1270,87,94,51,25.08148470960438,77.23745793673129,5.927076028116469,104.09076980632543,Jammu and Kashmir,banana
1271,109,92,45,25.439815973680346,83.09079891817437,6.293671633597099,92.46288735982917,Andhra Pradesh,banana
1272,104,84,50,25.940627433790674,81.42579193502698,6.129319378681114,99.88839359298433,Punjab,banana
1273,101,91,51,26.431821663350654,81.36743767036215,5.833749126859667,102.83750976213376,Nagaland,banana
1274,98,93,48,29.57262926798079,77.62102170072731,5.930694766470326,115.96751920675284,Jammu and Kashmir,banana
1275,89,71,46,27.874066862057962,78.74568526995898,5.840427647811573,91.09187323983186,Punjab,banana
1276,118,70,48,27.653060888398084,77.97862928473225,5.629393191928829,98.84005614027859,Uttar Pradesh,banana
1277,117,93,47,26.310990145490262,83.21168489907795,6.3496459274292825,116.76048153417196,Jammu and Kashmir,banana
1278,89,85,54,28.21076923391413,81.2523845173198,5.853930754224982,100.85174766556763,Himachal Pradesh,banana
1279,115,94,45,25.160160575203715,81.5978670482217,6.120659728192628,119.34734134785852,Jammu and Kashmir,banana
1280,106,76,45,25.656962413463983,76.76264930616992,5.815539071650416,96.09040226004542,Punjab,banana
1281,85,91,54,25.90015170501865,80.76715832424634,5.719840112561655,106.03720681384247,Jammu and Kashmir,banana
1282,113,77,45,26.355254376022152,84.28170815687531,6.218862707576505,100.47725480630314,Himachal Pradesh,banana
1283,102,93,54,25.411085663326155,79.0680879973251,5.65891081052416,95.09448798437164,Jammu and Kashmir,banana
1284,109,92,50,26.036099869608663,79.74516835777294,5.660635494318612,105.77464985410187,Nagaland,banana
1285,118,92,51,25.516376428377264,83.19614407142791,6.405216581156247,119.44862435923605,Himachal Pradesh,banana
1286,90,74,53,26.91497133075432,75.74089152407716,5.597873805542227,112.34096683492892,Punjab,banana
1287,84,79,52,25.646185654288015,83.98298710766588,6.101469970547443,118.38719394964572,Uttar Pradesh,banana
1288,103,78,54,27.87441250620643,79.34460158341646,6.348126935936605,109.17867794085849,Jammu and Kashmir,banana
1289,109,78,48,28.863678879950264,76.42095255358487,6.449640633111799,108.4833524690109,Nagaland,banana
1290,112,85,49,28.636842112163237,82.52653010730243,6.464057210633306,94.04633468004232,Himachal Pradesh,banana
1291,113,89,50,29.50633977203986,84.42963094761278,5.730001125478608,111.19656941046463,Uttar Pradesh,banana
1292,111,78,47,25.857452642997956,80.94651859945975,6.372203229794858,98.57720589021159,Punjab,banana
1293,110,83,51,29.885422813428796,84.28126207315941,6.286990680168811,99.03485259756411,Nagaland,banana
1294,93,90,52,25.293994218623002,84.2221373258761,5.789974439576074,115.05312928537803,Andhra Pradesh,banana
1295,116,92,51,26.20627916057431,83.73448475479731,5.720513927245561,101.71934957980667,Punjab,banana
1296,107,91,51,29.502894658989746,84.28141146712356,5.786008905976399,92.92555036631329,Jammu and Kashmir,banana
1297,114,76,50,29.233564530320635,83.47554068823936,6.405361944819315,111.12903577056444,Uttarakhand,banana
1298,110,70,46,29.389560955573153,79.25861255897499,6.004754619516346,109.97099678696303,Himachal Pradesh,banana
1299,80,88,50,28.028904694737783,76.03558679435909,5.824405730933087,104.7555926829258,Nagaland,banana
1300,102,79,51,26.810536801527807,78.5172195922278,6.273308646150094,95.16398924777167,Jammu and Kashmir,banana
1301,114,77,50,28.795739514439592,75.65211483479797,6.019359836169381,91.44890793693939,Andhra Pradesh,banana
1302,108,93,54,28.77269443560002,76.27801452435405,5.5350341731546715,119.67305016525297,Punjab,banana
1303,116,81,53,27.771375996940453,83.01052644380252,5.817523600374796,90.57256448207035,Andhra Pradesh,banana
1304,106,70,48,29.428394770254418,83.68334576230623,6.0033707415406505,113.24240558232259,Himachal Pradesh,banana
1305,99,84,49,26.277096568262344,78.38935967532898,6.093568960747284,103.76347509451698,Andhra Pradesh,banana
1306,111,70,52,26.761637386738133,80.84949012153588,6.345868326500517,109.06597938747755,Andhra Pradesh,banana
1307,85,72,53,26.40746016851033,77.56659238871569,5.799535599726995,95.50959478770105,Uttar Pradesh,banana
1308,119,71,46,29.248370892812254,84.07992376839285,5.751106359224582,102.33876754898606,Uttarakhand,banana
1309,92,82,45,27.34835442334231,84.0341445454393,5.849833694101887,107.81918234490803,Himachal Pradesh,banana
1310,98,76,47,28.763546113719293,76.06043104086952,5.663282639555555,99.12642071562718,Jammu and Kashmir,banana
1311,96,87,49,29.140931435701802,77.59558436442508,6.373847673906058,107.00441035240233,Himachal Pradesh,banana
1312,105,76,50,25.49928000573335,75.08617134099113,6.4419774805208085,96.22606139596836,Punjab,banana
1313,88,78,52,28.32585171603301,80.51967561604768,6.285187540159458,94.68682974390423,Jammu and Kashmir,banana
1314,118,82,47,29.120863816069484,78.72696089477216,5.861287884533232,102.50751053863814,Punjab,banana
1315,95,75,48,29.320472458124584,76.58483945700955,6.389248712488662,117.3541658222961,Jammu and Kashmir,banana
1316,107,71,50,27.283164518717957,82.2662014768227,6.070415165052946,115.91791540205774,Punjab,banana
1317,85,81,54,26.516787417437598,83.45034541731916,5.674111931583278,110.91031031072923,Uttarakhand,banana
1318,104,93,46,27.393009276796626,76.28147213476274,5.899424754424207,92.27725641078524,Punjab,banana
1319,101,94,51,26.99791704864343,83.06178874901971,5.813210503421862,108.0145776240978,Himachal Pradesh,banana
1320,117,88,53,28.42447546847351,76.90654884603072,6.321775682009446,108.12534248108352,Jammu and Kashmir,banana
1321,93,93,45,25.801091028819698,84.01582391491422,5.712861755773932,95.55599434952819,Punjab,banana
1322,113,83,54,28.167775944477043,75.84153026890391,6.10039248666011,93.6220810507072,Andhra Pradesh,banana
1323,95,77,45,27.852436922986424,81.1818726475349,5.830088014717187,115.18605871437786,Punjab,banana
1324,95,86,46,28.33315187433368,77.90503786824442,6.125894254089799,111.6350230842691,Uttarakhand,banana
1325,88,84,46,26.130631858246538,80.04187133748445,5.908566307604478,106.15513747249028,Uttar Pradesh,banana
1326,111,71,49,27.96826739010472,84.2841105802807,5.777048772647836,119.12152718793183,Himachal Pradesh,banana
1327,97,94,49,28.988595587217173,82.4921902968924,5.880363800893097,113.7959909726726,Jammu and Kashmir,banana
1328,109,85,48,29.249711578492334,84.1337783893227,5.549537517154559,92.41626822200911,Nagaland,banana
1329,102,70,53,28.32180326141452,77.03951204724594,5.698232267553966,96.0547914799157,Himachal Pradesh,banana
1330,81,77,47,25.572789581144058,78.97419200927668,6.20013485979654,96.09241826456044,Uttar Pradesh,banana
1331,83,75,45,29.831931631010022,79.55437979288439,5.723327362486513,109.75055712600336,Himachal Pradesh,banana
1332,112,87,45,28.803416921844292,80.44345945407129,5.861559455927307,100.19337297753127,Himachal Pradesh,banana
1333,93,76,46,29.17679978343517,83.08573140416378,6.359085988922061,109.74029956254917,Uttarakhand,banana
1334,104,82,46,25.59147053331674,81.15818484995991,5.683199258607536,116.08725427402707,Nagaland,banana
1335,88,72,51,27.580995682548227,77.15876331058132,6.174694902398031,97.31166027906094,Andhra Pradesh,banana
1336,103,78,51,29.631478058707884,80.28259095163874,6.3711083988663955,93.86703276923507,Jammu and Kashmir,banana
1337,114,87,45,28.397296092276278,82.53983821658493,6.14907888993489,113.22461841202866,Punjab,banana
1338,112,89,47,28.180233337176123,83.71105733736502,5.59281520581358,95.71955797228952,Punjab,banana
1339,91,88,50,26.060970258068203,78.04510282058516,6.157740622020067,91.3231798408986,Himachal Pradesh,banana
1340,83,75,47,26.267277117850035,83.11341419051959,5.706315006550776,96.21054320042363,Himachal Pradesh,banana
1341,101,81,49,28.14807956969549,78.22587354849117,6.442811247790468,110.33665758548294,Punjab,banana
1342,118,72,51,27.43644856379138,79.34904960670636,5.746050539664274,117.4589426010365,Jammu and Kashmir,banana
1343,111,91,45,29.373016430947647,78.72754028691591,5.540057167633387,105.97824830816877,Uttar Pradesh,banana
1344,100,85,46,28.80616476171148,76.8826752486502,5.6680752343348555,113.85239413193491,Himachal Pradesh,banana
1345,81,71,51,27.506575371976222,82.39239383640758,6.361429815028073,100.97622948690592,Himachal Pradesh,banana
